0,2040.388916015625
10.774051937120067,2047.243774414062
21.548103874240134,2053.621826171875
32.322155811360204,2059.1328125
43.09620774848027,2064.210205078125
53.87025968560033,2068.223388671875
64.64431162272041,2072.397216796875
75.41836355984047,2077.39111328125
86.19241549696054,2083.111083984375
96.9664674340806,2087.208740234375
107.74051937120066,2092.522705078125
118.51457130832074,2096.28857421875
129.28862324544082,2100.559814453125
140.06267518256087,2105.47705078125
150.83672711968094,2110.60498046875
161.610779056801,2115.416748046875
172.38483099392107,2120.21337890625
183.15888293104115,2125.625
193.9329348681612,2130.80712890625
204.70698680528128,2133.874755859375
215.48103874240132,2136.34521484375
226.2550906795214,2136.915771484375
237.02914261664148,2135.704833984375
247.80319455376153,2135.264892578125
258.57724649088163,2139.5966796875
269.35129842800166,2144.0166015625
280.12535036512173,2150.42724609375
290.8994023022418,2158.877197265625
301.6734542393619,2166.74169921875
312.44750617648197,2174.20751953125
323.221558113602,2177.6220703125
333.99561005072206,2180.06787109375
344.76966198784214,2185.90234375
355.5437139249622,2194.295166015625
366.3177658620823,2201.015625
377.0918177992023,2208.4599609375
387.8658697363224,2214.69287109375
398.6399216734425,2220.93505859375
409.41397361056255,2228.891357421875
420.1880255476826,2235.106689453125
430.96207748480265,2241.898681640625
441.7361294219227,2248.49609375
452.5101813590428,2255.16845703125
463.2842332961629,2261.490478515625
474.05828523328296,2267.98681640625
484.83233717040304,2274.71875
495.60638910752306,2281.66845703125
506.38044104464313,2287.27197265625
517.1544929817633,2292.563232421875
527.9285449188833,2298.346923828125
538.7025968560033,2304.72412109375
549.4766487931234,2311.01806640625
560.2507007302435,2317.482421875
571.0247526673636,2323.15625
581.7988046044836,2327.961669921875
592.5728565416036,2332.5615234375
603.3469084787238,2337.66552734375
614.1209604158438,2343.235107421875
624.8950123529639,2349.125
635.669064290084,2355.19775390625
646.443116227204,2361.438232421875
657.2171681643241,2368.07568359375
667.9912201014441,2374.80224609375
678.7652720385643,2380.97216796875
689.5393239756843,2385.779052734375
700.3133759128043,2389.5517578125
711.0874278499244,2393.408203125
721.8614797870445,2397.780517578125
732.6355317241646,2402.715576171875
743.4095836612846,2408.2783203125
754.1836355984046,2414.5205078125
764.9576875355248,2421.531982421875
775.7317394726448,2427.9296875
786.5057914097649,2434.203857421875
797.279843346885,2441.370361328125
808.053895284005,2448.369140625
818.8279472211251,2454.2265625
829.6019991582451,2459.661376953125
840.3760510953653,2463.107666015625
851.1501030324853,2463.371826171875
861.9241549696053,2465.0703125
872.6982069067254,2469.95703125
883.4722588438455,2476.21533203125
894.2463107809656,2484.06689453125
905.0203627180856,2493.0810546875
915.7944146552057,2501.966552734375
926.5684665923258,2506.923828125
937.3425185294458,2510.299072265625
948.1165704665659,2512.08544921875
958.8906224036859,2513.63818359375
969.6646743408061,2517.489990234375
980.4387262779261,2522.0859375
991.2127782150461,2527.11865234375
1001.9868301521662,2532.641845703125
1012.7608820892863,2538.68408203125
1023.5349340264064,2544.373046875
1034.3089859635265,2550.119140625
1045.0830379006466,2554.81494140625
1055.8570898377666,2559.37890625
1066.6311417748866,2564.828125
1077.4051937120066,2570.802978515625
1088.1792456491269,2577.152099609375
1098.953297586247,2583.05419921875
1109.727349523367,2589.205810546875
1120.501401460487,2595.416015625
1131.275453397607,2601.26904296875
1142.0495053347272,2606.779052734375
1152.8235572718472,2611.736328125
1163.5976092089672,2616.367919921875
1174.3716611460873,2621.068359375
1185.1457130832073,2625.996337890625
1195.9197650203275,2629.62646484375
1206.6938169574476,2632.556640625
1217.4678688945676,2639.0478515625
1228.2419208316876,2645.761962890625
1239.0159727688076,2652.268310546875
1249.7900247059279,2659.1083984375
1260.5640766430479,2666.254638671875
1271.338128580168,2673.909423828125
1282.112180517288,2681.68408203125
1292.886232454408,2689.41064453125
1303.6602843915282,2697.44140625
1314.4343363286482,2706.085205078125
1325.2083882657682,2713.7509765625
1335.9824402028883,2721.191162109375
1346.7564921400083,2728.75732421875
1357.5305440771285,2736.290283203125
1368.3045960142485,2743.5810546875
1379.0786479513686,2750.285888671875
1389.8526998884886,2756.465576171875
1400.6267518256086,2762.083251953125
1411.4008037627289,2767.112060546875
1422.1748556998489,2772.198486328125
1432.948907636969,2776.92724609375
1443.722959574089,2781.857421875
1454.497011511209,2787.114990234375
1465.2710634483292,2793.16259765625
1476.0451153854492,2798.006103515625
1486.8191673225692,2801.77880859375
1497.5932192596892,2806.904296875
1508.3672711968093,2814.02685546875
1519.1413231339295,2822.154052734375
1529.9153750710495,2830.87744140625
1540.6894270081696,2839.708251953125
1551.4634789452896,2847.510009765625
1562.2375308824096,2853.874755859375
1573.0115828195298,2859.435546875
1583.7856347566499,2863.483642578125
1594.55968669377,2867.741943359375
1605.33373863089,2873.5625
1616.10779056801,2879.85498046875
1626.8818425051302,2886.14501953125
1637.6558944422502,2894.1875
1648.4299463793702,2902.09326171875
1659.2039983164902,2908.02392578125
1669.9780502536103,2913.514892578125
1680.7521021907305,2919.980224609375
1691.5261541278505,2928.01806640625
1702.3002060649706,2937.065185546875
1713.0742580020906,2944.221923828125
1723.8483099392106,2950.385986328125
1734.6223618763308,2956.857177734375
1745.3964138134509,2963.176025390625
1756.1704657505709,2969.93701171875
1766.944517687691,2977.43798828125
1777.7185696248112,2985.9501953125
1788.4926215619312,2994.9619140625
1799.2666734990512,3006.6357421875
1810.0407254361712,3017.961669921875
1820.8147773732912,3026.81298828125
1831.5888293104115,3033.685546875
1842.3628812475315,3041.549560546875
1853.1369331846515,3050.54150390625
1863.9109851217715,3060.046142578125
