135371.22,46352802765.576
86236.16,510229136226.902
83460.70,14218575093.024
79903.05,176192886551.397
77598.54,2681416108537.390
77160.38,257296579579.346
70655.06,1824288757447.570
69111.41,828946812396.788
67093.52,497884216568.867
66912.87,256706466091.089
64561.74,543880647757.404
61099.29,43868565281.725
57946.54,1538194473087.230
55003.33,327148899962.146
51653.44,6203213121334.120
48271.16,2072823157059.760
46067.46,56677961787.072
45947.93,289162118908.538
39198.87,409425234155.263
38078.62,174070025008.932
33778.50,1336018949805.580
32561.63,3543983909148.010
31827.34,735974843360.000
31607.07,668043614122.870
27930.11,56485301967.421
20331.52,186833516483.516
19847.07,30749308510.638
18504.66,545982375701.128
18323.61,53903028252.300
18212.96,218000986222.639
17826.82,314443149443.149
17816.30,25041372221.508
17712.91,51264390121.414
15969.36,245670666639.047
15353.76,2861562265.883
14747.98,4980000000.000
14437.30,65685102554.876
14285.08,225571857948.338
14144.12,4656350000.000
13741.51,10619320048.586
11928.01,127856647107.820
11449.01,42847900765.807
11269.39,23043864510.054
10919.35,485997988.148
10190.12,171664638717.490
9376.03,873981786532.072
9194.09,216368178659.447
9148.67,28119996053.251
8883.05,2465188674415.030
8799.70,267122320056.702
8548.39,4087724527.817
8470.86,11668685524.127
8295.74,396332598448.215
8196.72,60613645121.353
8174.98,46473128285.559
7755.79,460953836444.364
7076.53,39875750.673
6766.18,30937277605.634
6620.68,2886170570.488
6041.17,87924544000.000
5973.87,207998568865.789
5645.64,472358251.224
5604.78,369659697842.885
5147.38,175781379051.433
5129.14,1573618750.000
5112.22,209058991952.125
4989.52,40742313861.137
4788.92,45044112939.369
4750.73,1186598324461.820
4712.26,12292770631.197
4588.11,39954761200.000
4515.96,10532001129.670
4345.95,73141000000.000
4333.75,23813600000.000
4218.96,215095100.000
4047.81,500284003684.372
4041.09,98266306615.363
4037.82,781702874.106
3987.95,24595319573.755
3963.28,799882148.148
3925.88,4823831656.516
3915.34,12319784787.299
3735.66,14800165406.773
3642.19,188045661.628
3592.96,13016272898.904
3540.93,801168622.338
3268.69,18528506894.059
3252.38,17171446922.210
3249.10,7284686576.284
3032.24,69684317718.941
3013.32,51821573338.131
2973.29,192648999090.082
2669.89,15846474595.773
2637.53,68125631150.294
2569.86,76689583355.007
2441.08,3972012570.535
2344,50388454861.111
2312.70,917869910105.749
2076.32,397559992407.450
1914.42,250092093547.532
1885.27,12368071038.736
1711.46,224383620829.570
1455.61,41939728978.728
1356.17,21295834133.231
1295.72,68434399083.410
1275.54,8560547314679.280
1185.67,5225533499.829
1176.70,12442747897.222
1122.11,1827637859135.700
1094.54,29104437355.040
1093.17,3801862611.364
1065.79,27084497539.797
1022.36,8152554487.313
972.25,570865941.229
894.18,14686278707.459
858.31,3866617462.619
847.65,1823692109.617
804.33,14038383450.186
760.85,50412754821.980
756.67,155820001920.492
708.90,20536542736.730
644.00,1735500000.000
627.91,25503370699.202
653.62,39087748240.440
472.70,23132149256.974
455.19,18851513891.066
454.17,14225310518.786
428.18,43310721414.083
411.18,6028470988.536
394.33,14242490252.429
392.88,7315702176.364
337.96,2678494689.403
325.99,14534278446.309
297.13,9919780071.288
214.09,2472384906.998
